Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
106,-10660.499999999987,-5487.500000000002,-5173.000000000008,0.0948905109489051,0.5,0.5878229785513479,0.7272551092802134,0.33195020746887965,0.36929460580912865,0.2987551867219917,0.33195020746887965,0.2863070539419087,0.3817427385892116,2,1,0,0,1,0,0,0
107,-9273.000000000031,-4988.999999999987,-4283.999999999991,0.04477611940298507,0.5,0.5848838636585911,0.7250733439523728,0.34024896265560167,0.35684647302904565,0.3029045643153527,0.3360995850622407,0.3983402489626556,0.26556016597510373,0,0,1,0,3,0,0,0
108,-10792.500000000035,-5677.499999999996,-5114.999999999984,0.145985401459854,0.375,0.5819594443402982,0.7228981239205157,0.33195020746887965,0.3112033195020747,0.35684647302904565,0.2987551867219917,0.3651452282157676,0.3360995850622407,0,1,0,0,0,0,1,1
109,-10852.999999999973,-5365.999999999993,-5487.000000000006,0.16666666666666666,1.125,0.5790496471185967,0.7207294295487541,0.29045643153526973,0.35269709543568467,0.35684647302904565,0.33195020746887965,0.3112033195020747,0.35684647302904565,0,0,0,0,5,2,0,2
110,-10264.499999999996,-5076.000000000014,-5188.500000000019,0.07971014492753623,0.75,0.5761543988830038,0.7185672412601078,0.3941908713692946,0.27800829875518673,0.3278008298755187,0.34024896265560167,0.3112033195020747,0.34854771784232363,0,1,2,0,3,0,0,0
111,-10083.499999999984,-4515.499999999995,-5567.9999999999945,0.09285714285714286,0.25,0.5732736268885887,0.7164115395363275,0.5269709543568465,0.25311203319502074,0.21991701244813278,0.33195020746887965,0.3236514522821577,0.34439834024896265,0,0,0,2,0,0,0,0
112,-10647.499999999998,-5236.499999999975,-5411.000000000024,0.13970588235294118,0.5,0.5704072587541458,0.7142623049177186,0.3775933609958506,0.34024896265560167,0.2821576763485477,0.31950207468879666,0.36099585062240663,0.31950207468879666,1,0,0,1,0,0,0,2
113,-9794.500000000002,-4519.9999999999945,-5274.499999999995,0.13380281690140844,0.875,0.567555222460375,0.7121195180029655,0.4024896265560166,0.3278008298755187,0.2697095435684647,0.34439834024896265,0.2987551867219917,0.35684647302904565,0,0,1,1,3,0,0,2
114,-10329.000000000011,-5423.499999999999,-4905.499999999989,0.14705882352941177,0.375,0.5647174463480732,0.7099831594489566,0.35269709543568467,0.3236514522821577,0.3236514522821577,0.3236514522821577,0.34439834024896265,0.33195020746887965,0,1,0,2,0,0,0,0
115,-10064.499999999984,-4893.000000000013,-5171.4999999999845,0.072992700729927,0.625,0.5618938591163328,0.7078532099706097,0.36929460580912865,0.34024896265560167,0.29045643153526973,0.26141078838174275,0.2946058091286307,0.44398340248962653,0,0,0,2,1,0,1,1
116,-9583.000000000033,-4694.999999999997,-4887.999999999989,0.036231884057971016,0.125,0.5590843898207511,0.7057296503406979,0.35684647302904565,0.34854771784232363,0.2946058091286307,0.3112033195020747,0.36929460580912865,0.31950207468879666,0,0,1,0,0,0,0,0
117,-10121.00000000006,-4556.499999999996,-5564.5000000000155,0.04316546762589928,0.25,0.5562889678716474,0.7036124613896758,0.3775933609958506,0.3278008298755187,0.2946058091286307,0.3360995850622407,0.38589211618257263,0.27800829875518673,0,0,0,2,0,0,0,0
118,-10263.999999999985,-4605.500000000001,-5658.499999999995,0.0425531914893617,0.375,0.5535075230322891,0.7015016240055068,0.36929460580912865,0.37344398340248963,0.2572614107883817,0.24066390041493776,0.35269709543568467,0.4066390041493776,0,0,0,2,1,0,0,0
119,-9937.500000000016,-4780.999999999989,-5156.499999999983,0.1678832116788321,0.5,0.5507399854171277,0.6993971191334902,0.35269709543568467,0.3236514522821577,0.3236514522821577,0.2821576763485477,0.3983402489626556,0.31950207468879666,2,1,0,0,0,1,0,0
120,-9425.499999999984,-4930.99999999999,-4494.500000000006,0.04316546762589928,0.375,0.547986285490042,0.6972989277760897,0.34439834024896265,0.3278008298755187,0.3278008298755187,0.25311203319502074,0.3817427385892116,0.3651452282157676,0,0,2,1,0,0,0,0
121,-9702.50000000002,-4793.499999999997,-4908.99999999999,0.043795620437956206,0.25,0.5452463540625918,0.6952070309927615,0.4024896265560166,0.2946058091286307,0.3029045643153527,0.3278008298755187,0.2821576763485477,0.3900414937759336,0,0,0,1,1,0,0,0
122,-9255.5,-4766.9999999999945,-4488.5,0.05714285714285714,0.5,0.5425201222922789,0.6931214098997832,0.45643153526970953,0.27800829875518673,0.26556016597510373,0.2821576763485477,0.34439834024896265,0.37344398340248963,0,0,2,1,1,0,0,0
123,-10245.500000000011,-5195.49999999999,-5050.000000000007,0.09285714285714286,0.75,0.5398075216808175,0.6910420456700839,0.38589211618257263,0.3112033195020747,0.3029045643153527,0.35269709543568467,0.3278008298755187,0.31950207468879666,0,0,2,0,2,0,0,2
124,-9263.500000000004,-4962.499999999989,-4300.999999999996,0.24087591240875914,1.0,0.5371084840724134,0.6889689195330736,0.4024896265560166,0.3153526970954357,0.2821576763485477,0.3360995850622407,0.3153526970954357,0.34854771784232363,1,1,0,0,4,0,0,2
125,-10240.99999999998,-4169.499999999993,-6071.49999999999,0.21897810218978103,0.875,0.5344229416520513,0.6869020127744744,0.4024896265560166,0.31950207468879666,0.27800829875518673,0.3236514522821577,0.2821576763485477,0.3941908713692946,0,0,0,0,7,0,0,0
126,-9772.499999999982,-5071.999999999979,-4700.4999999999945,0.18115942028985507,0.875,0.531750826943791,0.684841306736151,0.3941908713692946,0.34024896265560167,0.26556016597510373,0.3651452282157676,0.33195020746887965,0.3029045643153527,2,0,0,1,3,1,0,0
127,-10202.999999999993,-4763.999999999987,-5439.000000000008,0.09558823529411764,0.5,0.5290920728090721,0.6827867828159425,0.3941908713692946,0.3278008298755187,0.27800829875518673,0.3070539419087137,0.34024896265560167,0.35269709543568467,0,0,1,0,0,0,0,3
128,-9093.499999999993,-4544.500000000007,-4549.000000000001,0.2116788321167883,0.75,0.5264466124450268,0.6807384224674947,0.34024896265560167,0.31950207468879666,0.34024896265560167,0.4066390041493776,0.3029045643153527,0.29045643153526973,0,2,0,3,0,0,0,1
129,-10825.499999999985,-5357.500000000002,-5468.00000000001,0.43795620437956206,0.625,0.5238143793828016,0.6786962072000923,0.35269709543568467,0.24481327800829875,0.4024896265560166,0.35269709543568467,0.2821576763485477,0.3651452282157676,1,1,0,2,1,0,0,0
130,-10015.500000000027,-4981.499999999994,-5033.999999999999,0.12318840579710146,0.625,0.5211953074858876,0.676660118578492,0.36929460580912865,0.2863070539419087,0.34439834024896265,0.3278008298755187,0.26141078838174275,0.4107883817427386,0,1,0,0,3,1,0,0
131,-10053.00000000001,-5004.499999999991,-5048.499999999996,0.11347517730496454,0.5,0.5185893309484582,0.6746301382227565,0.4107883817427386,0.2946058091286307,0.2946058091286307,0.38589211618257263,0.27385892116182575,0.34024896265560167,0,1,0,2,0,0,0,1
132,-8804.999999999993,-4234.4999999999945,-4570.499999999975,0.17266187050359713,0.75,0.5159963842937159,0.6726062478080883,0.4066390041493776,0.27800829875518673,0.3153526970954357,0.3236514522821577,0.34854771784232363,0.3278008298755187,2,1,2,0,1,0,0,0
133,-8998.999999999975,-4808.499999999977,-4190.499999999989,0.043795620437956206,0.125,0.5134164023722473,0.6705884290646641,0.3941908713692946,0.2863070539419087,0.31950207468879666,0.34439834024896265,0.27385892116182575,0.3817427385892116,0,0,0,0,1,0,0,0
134,-9466.000000000022,-4181.499999999998,-5284.5,0.02158273381294964,0.125,0.510849320360386,0.66857666377747,0.3651452282157676,0.3153526970954357,0.31950207468879666,0.3278008298755187,0.3360995850622407,0.3360995850622407,0,0,0,0,1,0,0,0
135,-10519.50000000001,-4891.499999999989,-5627.999999999998,0.043478260869565216,0.375,0.5082950737585841,0.6665709337861376,0.34439834024896265,0.24896265560165975,0.4066390041493776,0.3278008298755187,0.23236514522821577,0.43983402489626555,0,0,0,0,3,0,0,0
136,-8628.499999999978,-4105.000000000014,-4523.499999999989,0.06521739130434782,0.125,0.5057535983897912,0.6645712209847792,0.44813278008298757,0.3236514522821577,0.22821576763485477,0.33195020746887965,0.3029045643153527,0.3651452282157676,1,0,0,0,0,0,0,0
137,-10076.499999999984,-5554.500000000007,-4521.999999999991,0.14184397163120568,0.625,0.5032248303978422,0.6625775073218249,0.4149377593360996,0.3153526970954357,0.2697095435684647,0.3775933609958506,0.3236514522821577,0.2987551867219917,0,0,0,2,1,1,0,1
138,-9435.99999999998,-4623.999999999997,-4811.999999999998,0.08759124087591241,0.625,0.500708706245853,0.6605897747998594,0.42323651452282157,0.33195020746887965,0.24481327800829875,0.36929460580912865,0.34024896265560167,0.29045643153526973,0,0,2,0,2,1,0,0
139,-9102.499999999962,-4460.499999999995,-4641.999999999997,0.10526315789473684,0.375,0.4982051627146237,0.6586080054754598,0.3775933609958506,0.3236514522821577,0.2987551867219917,0.3775933609958506,0.2863070539419087,0.3360995850622407,0,1,0,0,1,0,0,1
140,-9181.499999999955,-4554.49999999998,-4627.0,0.39416058394160586,0.75,0.49571413690105054,0.6566321814590335,0.3983402489626556,0.3651452282157676,0.23651452282157676,0.36099585062240663,0.24066390041493776,0.3983402489626556,1,1,0,0,2,0,2,0
141,-9325.50000000002,-4192.4999999999945,-5133.000000000001,0.014388489208633094,0.125,0.4932355662165453,0.6546622849146564,0.3775933609958506,0.31950207468879666,0.3029045643153527,0.36099585062240663,0.25311203319502074,0.38589211618257263,1,0,0,0,0,0,0,0
142,-9375.999999999989,-4722.499999999991,-4653.5,0.33093525179856115,0.75,0.4907693883854626,0.6526982980599124,0.3029045643153527,0.3153526970954357,0.3817427385892116,0.34854771784232363,0.36929460580912865,0.2821576763485477,0,1,0,1,0,2,0,2
143,-9897.999999999993,-4643.999999999988,-5253.999999999981,0.09352517985611511,0.5,0.4883155414435353,0.6507402031657327,0.4605809128630705,0.24896265560165975,0.29045643153526973,0.33195020746887965,0.26141078838174275,0.4066390041493776,0,0,0,1,2,0,0,1
144,-9526.999999999989,-4619.999999999989,-4906.9999999999945,0.21014492753623187,0.875,0.4858739637363176,0.6487879825562355,0.4066390041493776,0.2074688796680498,0.38589211618257263,0.3360995850622407,0.31950207468879666,0.34439834024896265,1,1,2,1,2,0,0,0
145,-9103.500000000005,-4592.500000000003,-4510.999999999996,0.057971014492753624,0.25,0.483444593917636,0.6468416186085668,0.33195020746887965,0.2697095435684647,0.3983402489626556,0.36929460580912865,0.29045643153526973,0.34024896265560167,0,0,1,0,0,0,1,0
146,-9248.000000000042,-4198.4999999999945,-5049.499999999999,0.1223021582733813,0.5,0.4810273709480478,0.6449010937527411,0.38589211618257263,0.24066390041493776,0.37344398340248963,0.25311203319502074,0.31950207468879666,0.42738589211618255,0,1,0,0,1,0,2,0
147,-8819.000000000004,-4550.499999999992,-4268.499999999999,0.06474820143884892,0.125,0.47862223409330756,0.6429663904714829,0.4979253112033195,0.23651452282157676,0.26556016597510373,0.27385892116182575,0.37344398340248963,0.35269709543568467,0,0,0,0,0,0,1,0
148,-9375.999999999985,-4567.999999999986,-4808.000000000008,0.13043478260869565,0.75,0.47622912292284103,0.6410374913000684,0.49377593360995853,0.17427385892116182,0.33195020746887965,0.34024896265560167,0.35269709543568467,0.3070539419087137,2,1,0,0,1,1,0,1
149,-8808.000000000013,-4183.499999999996,-4624.499999999999,0.13138686131386862,0.375,0.4738479773082268,0.6391143788261682,0.48132780082987553,0.3029045643153527,0.2157676348547718,0.36929460580912865,0.2946058091286307,0.3360995850622407,0,1,1,0,1,0,0,0
150,-8499.49999999995,-4115.500000000003,-4383.99999999999,0.1037037037037037,0.5,0.47147873742168567,0.6371970356896897,0.5145228215767634,0.21991701244813278,0.26556016597510373,0.3153526970954357,0.35269709543568467,0.33195020746887965,0,1,0,1,1,0,0,1
151,-8426.500000000011,-4607.9999999999845,-3818.500000000003,0.07142857142857142,0.125,0.46912134373457726,0.6352854445826206,0.43568464730290457,0.26556016597510373,0.2987551867219917,0.2946058091286307,0.4190871369294606,0.2863070539419087,0,0,0,0,0,0,0,1
152,-9295.99999999997,-4718.49999999999,-4577.5000000000055,0.051094890510948905,0.25,0.46677573701590436,0.6333795882488727,0.37344398340248963,0.2572614107883817,0.36929460580912865,0.26556016597510373,0.4190871369294606,0.3153526970954357,0,0,1,0,0,0,0,1
153,-8291.500000000013,-4122.999999999991,-4168.500000000001,0.39705882352941174,1.75,0.46444185833082485,0.6314794494841262,0.35684647302904565,0.22821576763485477,0.4149377593360996,0.3070539419087137,0.36929460580912865,0.3236514522821577,0,2,2,1,3,3,0,3
154,-8544.499999999982,-4694.500000000004,-3849.999999999998,0.13043478260869565,0.875,0.46211964903917074,0.6295850111356738,0.31950207468879666,0.2697095435684647,0.4107883817427386,0.3070539419087137,0.4024896265560166,0.29045643153526973,0,1,0,1,2,0,1,2
155,-8692.999999999993,-4225.499999999998,-4467.499999999998,0.07246376811594203,0.25,0.4598090507939749,0.6276962561022668,0.35269709543568467,0.26141078838174275,0.38589211618257263,0.36929460580912865,0.29045643153526973,0.34024896265560167,0,0,0,2,0,0,0,0
156,-9632.000000000027,-4440.000000000001,-5192.000000000004,0.14285714285714285,0.75,0.457510005540005,0.62581316733396,0.37344398340248963,0.27800829875518673,0.34854771784232363,0.31950207468879666,0.3278008298755187,0.35269709543568467,1,2,1,1,1,0,0,0
157,-8812.500000000007,-4501.999999999999,-4310.4999999999845,0.08029197080291971,0.25,0.45522245551230495,0.623935727831958,0.22406639004149378,0.42323651452282157,0.35269709543568467,0.3112033195020747,0.27800829875518673,0.4107883817427386,0,0,0,0,0,0,0,2
158,-9469.999999999947,-4816.500000000014,-4653.500000000012,0.04285714285714286,0.25,0.4529463432347434,0.6220639206484622,0.29045643153526973,0.2697095435684647,0.43983402489626555,0.35684647302904565,0.31950207468879666,0.3236514522821577,0,0,0,0,0,1,1,0
159,-8299.499999999978,-4289.9999999999945,-4009.4999999999995,0.11851851851851852,0.5,0.4506816115185697,0.6201977288865168,0.3029045643153527,0.27800829875518673,0.4190871369294606,0.33195020746887965,0.3029045643153527,0.3651452282157676,0,1,0,0,0,2,0,1
160,-9023.999999999975,-4695.000000000004,-4328.999999999996,0.13768115942028986,0.75,0.4484282034609769,0.6183371356998573,0.31950207468879666,0.24896265560165975,0.4315352697095436,0.3983402489626556,0.2821576763485477,0.31950207468879666,0,1,0,2,3,0,0,0
161,-9149.500000000005,-4896.000000000001,-4253.499999999995,0.02877697841726619,0.125,0.446186062443672,0.6164821242927577,0.34439834024896265,0.24896265560165975,0.4066390041493776,0.3153526970954357,0.27385892116182575,0.4107883817427386,0,0,1,0,0,0,0,0
162,-8805.999999999987,-4717.500000000019,-4088.4999999999964,0.11267605633802817,0.5,0.4439551321314536,0.6146326779198794,0.33195020746887965,0.35269709543568467,0.3153526970954357,0.21991701244813278,0.34854771784232363,0.4315352697095436,0,1,0,3,0,0,0,0
163,-9061.499999999982,-4703.500000000026,-4357.9999999999945,0.2857142857142857,0.875,0.4417353564707963,0.6127887798861198,0.2946058091286307,0.25311203319502074,0.45228215767634855,0.2697095435684647,0.3900414937759336,0.34024896265560167,0,0,3,0,2,0,0,2
164,-8274.999999999995,-4276.999999999997,-3997.99999999999,0.055944055944055944,0.625,0.43952667968844233,0.6109504135464614,0.37344398340248963,0.3278008298755187,0.2987551867219917,0.3983402489626556,0.3236514522821577,0.27800829875518673,2,0,2,0,1,0,0,0
165,-8575.999999999984,-4209.999999999994,-4365.999999999995,0.1791044776119403,0.75,0.43732904629000013,0.609117562305822,0.27385892116182575,0.4149377593360996,0.3112033195020747,0.23651452282157676,0.4066390041493776,0.35684647302904565,0,0,0,0,1,4,1,0
166,-7908.500000000011,-4060.9999999999986,-3847.500000000007,0.16546762589928057,0.25,0.4351424010585501,0.6072902096189046,0.3651452282157676,0.3278008298755187,0.3070539419087137,0.3070539419087137,0.3112033195020747,0.3817427385892116,0,1,0,0,0,0,1,0
167,-8248.00000000003,-4219.000000000008,-4028.9999999999986,0.12408759124087591,0.875,0.43296668905325736,0.6054683389900478,0.34854771784232363,0.35269709543568467,0.2987551867219917,0.3112033195020747,0.34439834024896265,0.34439834024896265,0,1,2,0,2,1,0,1
168,-8185.49999999997,-4230.500000000003,-3955.000000000002,0.0,0.0,0.43080185560799106,0.6036519339730777,0.2987551867219917,0.34854771784232363,0.35269709543568467,0.2572614107883817,0.3900414937759336,0.35269709543568467,0,0,0,0,0,0,0,0
169,-8409.999999999978,-4432.0,-3977.999999999997,0.11678832116788321,0.375,0.4286478463299511,0.6018409781711584,0.37344398340248963,0.25311203319502074,0.37344398340248963,0.25311203319502074,0.42738589211618255,0.31950207468879666,0,1,0,0,0,0,0,2
170,-8350.499999999987,-4326.000000000003,-4024.499999999993,0.06521739130434782,0.5,0.42650460709830135,0.6000354552366449,0.24066390041493776,0.2821576763485477,0.47717842323651455,0.3278008298755187,0.3029045643153527,0.36929460580912865,0,0,1,2,1,0,0,0
171,-8075.500000000006,-3955.9999999999955,-4119.499999999997,0.08888888888888889,0.375,0.42437208406280985,0.598235348870935,0.27800829875518673,0.2946058091286307,0.42738589211618255,0.2697095435684647,0.3112033195020747,0.4190871369294606,0,1,0,1,1,0,0,0
172,-7353.000000000002,-3662.499999999992,-3690.4999999999895,0.07857142857142857,0.5,0.4222502236424958,0.5964406428243222,0.29045643153526973,0.36099585062240663,0.34854771784232363,0.3817427385892116,0.35684647302904565,0.26141078838174275,0,0,0,1,1,0,0,2
173,-8286.000000000011,-4408.000000000001,-3877.9999999999886,0.014598540145985401,0.125,0.42013897252428334,0.5946513208958493,0.25311203319502074,0.26556016597510373,0.48132780082987553,0.3153526970954357,0.36929460580912865,0.3153526970954357,0,0,0,0,1,0,0,0
174,-7398.500000000037,-3627.5000000000014,-3770.9999999999864,0.20437956204379562,0.625,0.4180382776616619,0.5928673669331617,0.2987551867219917,0.45228215767634855,0.24896265560165975,0.2572614107883817,0.3278008298755187,0.4149377593360996,1,1,1,2,0,0,0,0
175,-7541.499999999973,-3636.499999999995,-3904.9999999999955,0.19708029197080293,0.75,0.4159480862733536,0.5910887648323622,0.2946058091286307,0.42323651452282157,0.2821576763485477,0.3278008298755187,0.34024896265560167,0.33195020746887965,0,0,0,0,2,0,1,3
176,-6792.99999999997,-3170.5000000000055,-3622.4999999999955,0.10948905109489052,0.5,0.41386834584198684,0.5893154985378651,0.2572614107883817,0.43983402489626555,0.3029045643153527,0.31950207468879666,0.34854771784232363,0.33195020746887965,0,0,1,0,2,0,0,1
